"cases","week","year","id","country","pop"
7,21,2014,"EC07","ECU",687541.208864931
24,21,2015,"EC07","ECU",687541.208864931
4,21,2016,"EC07","ECU",687541.208864931
4,21,2017,"EC07","ECU",687541.208864931
8,21,2022,"EC07","ECU",687541.208864931
2,21,2023,"EC07","ECU",687541.208864931
6,22,2014,"EC07","ECU",687541.208864931
10,22,2015,"EC07","ECU",687541.208864931
9,22,2016,"EC07","ECU",687541.208864931
2,22,2017,"EC07","ECU",687541.208864931
1,22,2018,"EC07","ECU",687541.208864931
5,22,2022,"EC07","ECU",687541.208864931
2,22,2023,"EC07","ECU",687541.208864931
3,23,2015,"EC07","ECU",687541.208864931
12,23,2016,"EC07","ECU",687541.208864931
9,23,2022,"EC07","ECU",687541.208864931
4,23,2023,"EC07","ECU",687541.208864931
5,24,2014,"EC07","ECU",687541.208864931
8,24,2015,"EC07","ECU",687541.208864931
1,24,2021,"EC07","ECU",687541.208864931
6,24,2022,"EC07","ECU",687541.208864931
4,24,2023,"EC07","ECU",687541.208864931
8,25,2015,"EC07","ECU",687541.208864931
2,25,2016,"EC07","ECU",687541.208864931
1,25,2017,"EC07","ECU",687541.208864931
5,25,2022,"EC07","ECU",687541.208864931
5,25,2023,"EC07","ECU",687541.208864931
3,26,2014,"EC07","ECU",687541.208864931
10,26,2015,"EC07","ECU",687541.208864931
1,26,2016,"EC07","ECU",687541.208864931
6,26,2022,"EC07","ECU",687541.208864931
10,26,2023,"EC07","ECU",687541.208864931
1,27,2014,"EC07","ECU",687541.208864931
9,27,2015,"EC07","ECU",687541.208864931
6,27,2023,"EC07","ECU",687541.208864931
4,28,2014,"EC07","ECU",687541.208864931
3,28,2015,"EC07","ECU",687541.208864931
1,28,2017,"EC07","ECU",687541.208864931
6,28,2023,"EC07","ECU",687541.208864931
3,29,2014,"EC07","ECU",687541.208864931
2,29,2015,"EC07","ECU",687541.208864931
3,29,2023,"EC07","ECU",687541.208864931
7,30,2014,"EC07","ECU",687541.208864931
17,30,2015,"EC07","ECU",687541.208864931
1,30,2016,"EC07","ECU",687541.208864931
2,30,2023,"EC07","ECU",687541.208864931
7,31,2014,"EC07","ECU",687541.208864931
16,31,2015,"EC07","ECU",687541.208864931
1,31,2016,"EC07","ECU",687541.208864931
2,31,2022,"EC07","ECU",687541.208864931
1,31,2023,"EC07","ECU",687541.208864931
6,32,2014,"EC07","ECU",687541.208864931
7,32,2015,"EC07","ECU",687541.208864931
1,32,2023,"EC07","ECU",687541.208864931
6,33,2014,"EC07","ECU",687541.208864931
1,33,2022,"EC07","ECU",687541.208864931
3,34,2014,"EC07","ECU",687541.208864931
1,34,2017,"EC07","ECU",687541.208864931
4,34,2022,"EC07","ECU",687541.208864931
5,35,2014,"EC07","ECU",687541.208864931
3,35,2022,"EC07","ECU",687541.208864931
3,36,2014,"EC07","ECU",687541.208864931
1,37,2014,"EC07","ECU",687541.208864931
1,37,2017,"EC07","ECU",687541.208864931
3,38,2015,"EC07","ECU",687541.208864931
1,40,2017,"EC07","ECU",687541.208864931
2,40,2018,"EC07","ECU",687541.208864931
1,41,2017,"EC07","ECU",687541.208864931
1,42,2022,"EC07","ECU",687541.208864931
1,44,2014,"EC07","ECU",687541.208864931
2,44,2017,"EC07","ECU",687541.208864931
4,48,2014,"EC07","ECU",687541.208864931
4,49,2014,"EC07","ECU",687541.208864931
2,50,2014,"EC07","ECU",687541.208864931
1,50,2017,"EC07","ECU",687541.208864931
1,52,2014,"EC07","ECU",687541.208864931
1,1,2014,"EC08","ECU",662013.382614951
2,1,2016,"EC08","ECU",662013.382614951
2,1,2019,"EC08","ECU",662013.382614951
5,1,2020,"EC08","ECU",662013.382614951
1,1,2021,"EC08","ECU",662013.382614951
3,1,2022,"EC08","ECU",662013.382614951
1,2,2014,"EC08","ECU",662013.382614951
3,2,2015,"EC08","ECU",662013.382614951
1,2,2016,"EC08","ECU",662013.382614951
1,2,2018,"EC08","ECU",662013.382614951
2,2,2019,"EC08","ECU",662013.382614951
3,2,2020,"EC08","ECU",662013.382614951
1,2,2023,"EC08","ECU",662013.382614951
3,3,2015,"EC08","ECU",662013.382614951
2,3,2016,"EC08","ECU",662013.382614951
4,3,2017,"EC08","ECU",662013.382614951
4,3,2018,"EC08","ECU",662013.382614951
5,3,2020,"EC08","ECU",662013.382614951
1,3,2021,"EC08","ECU",662013.382614951
2,3,2023,"EC08","ECU",662013.382614951
1,4,2015,"EC08","ECU",662013.382614951
8,4,2016,"EC08","ECU",662013.382614951
1,4,2017,"EC08","ECU",662013.382614951
3,4,2018,"EC08","ECU",662013.382614951
5,4,2019,"EC08","ECU",662013.382614951
5,4,2020,"EC08","ECU",662013.382614951
2,4,2023,"EC08","ECU",662013.382614951
3,5,2015,"EC08","ECU",662013.382614951
2,5,2016,"EC08","ECU",662013.382614951
1,5,2017,"EC08","ECU",662013.382614951
2,5,2019,"EC08","ECU",662013.382614951
9,5,2020,"EC08","ECU",662013.382614951
1,5,2021,"EC08","ECU",662013.382614951
5,5,2022,"EC08","ECU",662013.382614951
7,5,2023,"EC08","ECU",662013.382614951
2,6,2014,"EC08","ECU",662013.382614951
5,6,2015,"EC08","ECU",662013.382614951
4,6,2016,"EC08","ECU",662013.382614951
1,6,2017,"EC08","ECU",662013.382614951
1,6,2019,"EC08","ECU",662013.382614951
8,6,2020,"EC08","ECU",662013.382614951
3,6,2023,"EC08","ECU",662013.382614951
2,7,2014,"EC08","ECU",662013.382614951
9,7,2015,"EC08","ECU",662013.382614951
5,7,2016,"EC08","ECU",662013.382614951
2,7,2017,"EC08","ECU",662013.382614951
2,7,2018,"EC08","ECU",662013.382614951
3,7,2019,"EC08","ECU",662013.382614951
4,7,2020,"EC08","ECU",662013.382614951
1,7,2021,"EC08","ECU",662013.382614951
3,7,2023,"EC08","ECU",662013.382614951
3,8,2014,"EC08","ECU",662013.382614951
7,8,2015,"EC08","ECU",662013.382614951
2,8,2016,"EC08","ECU",662013.382614951
4,8,2017,"EC08","ECU",662013.382614951
10,8,2020,"EC08","ECU",662013.382614951
2,8,2022,"EC08","ECU",662013.382614951
1,9,2014,"EC08","ECU",662013.382614951
7,9,2015,"EC08","ECU",662013.382614951
3,9,2016,"EC08","ECU",662013.382614951
3,9,2018,"EC08","ECU",662013.382614951
1,9,2019,"EC08","ECU",662013.382614951
8,9,2020,"EC08","ECU",662013.382614951
2,9,2023,"EC08","ECU",662013.382614951
3,10,2014,"EC08","ECU",662013.382614951
13,10,2015,"EC08","ECU",662013.382614951
6,10,2016,"EC08","ECU",662013.382614951
2,10,2019,"EC08","ECU",662013.382614951
5,10,2020,"EC08","ECU",662013.382614951
5,10,2021,"EC08","ECU",662013.382614951
1,10,2022,"EC08","ECU",662013.382614951
10,10,2023,"EC08","ECU",662013.382614951
1,11,2014,"EC08","ECU",662013.382614951
18,11,2015,"EC08","ECU",662013.382614951
1,11,2017,"EC08","ECU",662013.382614951
3,11,2019,"EC08","ECU",662013.382614951
7,11,2020,"EC08","ECU",662013.382614951
2,11,2022,"EC08","ECU",662013.382614951
8,11,2023,"EC08","ECU",662013.382614951
1,12,2014,"EC08","ECU",662013.382614951
9,12,2015,"EC08","ECU",662013.382614951
2,12,2017,"EC08","ECU",662013.382614951
1,12,2018,"EC08","ECU",662013.382614951
7,12,2019,"EC08","ECU",662013.382614951
4,12,2020,"EC08","ECU",662013.382614951
1,12,2021,"EC08","ECU",662013.382614951
11,12,2023,"EC08","ECU",662013.382614951
3,13,2014,"EC08","ECU",662013.382614951
7,13,2015,"EC08","ECU",662013.382614951
1,13,2016,"EC08","ECU",662013.382614951
6,13,2017,"EC08","ECU",662013.382614951
7,13,2019,"EC08","ECU",662013.382614951
5,13,2020,"EC08","ECU",662013.382614951
5,13,2021,"EC08","ECU",662013.382614951
2,13,2022,"EC08","ECU",662013.382614951
14,13,2023,"EC08","ECU",662013.382614951
2,14,2014,"EC08","ECU",662013.382614951
1,14,2015,"EC08","ECU",662013.382614951
1,14,2016,"EC08","ECU",662013.382614951
5,14,2017,"EC08","ECU",662013.382614951
5,14,2019,"EC08","ECU",662013.382614951
5,14,2020,"EC08","ECU",662013.382614951
2,14,2021,"EC08","ECU",662013.382614951
6,14,2023,"EC08","ECU",662013.382614951
6,15,2014,"EC08","ECU",662013.382614951
10,15,2015,"EC08","ECU",662013.382614951
1,15,2016,"EC08","ECU",662013.382614951
3,15,2017,"EC08","ECU",662013.382614951
4,15,2019,"EC08","ECU",662013.382614951
5,15,2021,"EC08","ECU",662013.382614951
19,15,2023,"EC08","ECU",662013.382614951
1,16,2014,"EC08","ECU",662013.382614951
21,16,2015,"EC08","ECU",662013.382614951
1,16,2016,"EC08","ECU",662013.382614951
3,16,2017,"EC08","ECU",662013.382614951
4,16,2019,"EC08","ECU",662013.382614951
5,16,2020,"EC08","ECU",662013.382614951
2,16,2021,"EC08","ECU",662013.382614951
2,16,2022,"EC08","ECU",662013.382614951
23,16,2023,"EC08","ECU",662013.382614951
1,17,2014,"EC08","ECU",662013.382614951
9,17,2015,"EC08","ECU",662013.382614951
1,17,2016,"EC08","ECU",662013.382614951
2,17,2017,"EC08","ECU",662013.382614951
1,17,2018,"EC08","ECU",662013.382614951
5,17,2019,"EC08","ECU",662013.382614951
1,17,2021,"EC08","ECU",662013.382614951
22,17,2023,"EC08","ECU",662013.382614951
1,18,2014,"EC08","ECU",662013.382614951
3,18,2015,"EC08","ECU",662013.382614951
2,18,2016,"EC08","ECU",662013.382614951
9,18,2019,"EC08","ECU",662013.382614951
2,18,2020,"EC08","ECU",662013.382614951
4,18,2021,"EC08","ECU",662013.382614951
4,18,2022,"EC08","ECU",662013.382614951
19,18,2023,"EC08","ECU",662013.382614951
3,19,2014,"EC08","ECU",662013.382614951
2,19,2015,"EC08","ECU",662013.382614951
5,19,2016,"EC08","ECU",662013.382614951
2,19,2017,"EC08","ECU",662013.382614951
1,19,2018,"EC08","ECU",662013.382614951
5,19,2019,"EC08","ECU",662013.382614951
1,19,2020,"EC08","ECU",662013.382614951
3,19,2021,"EC08","ECU",662013.382614951
4,19,2022,"EC08","ECU",662013.382614951
19,19,2023,"EC08","ECU",662013.382614951
2,20,2015,"EC08","ECU",662013.382614951
7,20,2016,"EC08","ECU",662013.382614951
1,20,2017,"EC08","ECU",662013.382614951
15,20,2019,"EC08","ECU",662013.382614951
3,20,2020,"EC08","ECU",662013.382614951
4,20,2021,"EC08","ECU",662013.382614951
21,20,2023,"EC08","ECU",662013.382614951
9,21,2014,"EC08","ECU",662013.382614951
1,21,2015,"EC08","ECU",662013.382614951
6,21,2016,"EC08","ECU",662013.382614951
2,21,2017,"EC08","ECU",662013.382614951
10,21,2019,"EC08","ECU",662013.382614951
8,21,2020,"EC08","ECU",662013.382614951
5,21,2021,"EC08","ECU",662013.382614951
14,21,2023,"EC08","ECU",662013.382614951
1,22,2014,"EC08","ECU",662013.382614951
2,22,2015,"EC08","ECU",662013.382614951
6,22,2016,"EC08","ECU",662013.382614951
5,22,2017,"EC08","ECU",662013.382614951
26,22,2019,"EC08","ECU",662013.382614951
2,22,2020,"EC08","ECU",662013.382614951
7,22,2021,"EC08","ECU",662013.382614951
1,22,2022,"EC08","ECU",662013.382614951
26,22,2023,"EC08","ECU",662013.382614951
4,23,2014,"EC08","ECU",662013.382614951
8,23,2015,"EC08","ECU",662013.382614951
5,23,2016,"EC08","ECU",662013.382614951
4,23,2017,"EC08","ECU",662013.382614951
32,23,2019,"EC08","ECU",662013.382614951
1,23,2020,"EC08","ECU",662013.382614951
11,23,2021,"EC08","ECU",662013.382614951
2,23,2022,"EC08","ECU",662013.382614951
19,23,2023,"EC08","ECU",662013.382614951
1,24,2014,"EC08","ECU",662013.382614951
4,24,2015,"EC08","ECU",662013.382614951
15,24,2016,"EC08","ECU",662013.382614951
3,24,2017,"EC08","ECU",662013.382614951
1,24,2018,"EC08","ECU",662013.382614951
36,24,2019,"EC08","ECU",662013.382614951
2,24,2020,"EC08","ECU",662013.382614951
7,24,2021,"EC08","ECU",662013.382614951
16,24,2023,"EC08","ECU",662013.382614951
4,25,2014,"EC08","ECU",662013.382614951
1,25,2015,"EC08","ECU",662013.382614951
7,25,2016,"EC08","ECU",662013.382614951
33,25,2019,"EC08","ECU",662013.382614951
1,25,2020,"EC08","ECU",662013.382614951
10,25,2021,"EC08","ECU",662013.382614951
2,25,2022,"EC08","ECU",662013.382614951
22,25,2023,"EC08","ECU",662013.382614951
1,26,2014,"EC08","ECU",662013.382614951
1,26,2016,"EC08","ECU",662013.382614951
3,26,2017,"EC08","ECU",662013.382614951
23,26,2019,"EC08","ECU",662013.382614951
3,26,2020,"EC08","ECU",662013.382614951
9,26,2021,"EC08","ECU",662013.382614951
1,26,2022,"EC08","ECU",662013.382614951
15,26,2023,"EC08","ECU",662013.382614951
5,27,2014,"EC08","ECU",662013.382614951
2,27,2016,"EC08","ECU",662013.382614951
1,27,2017,"EC08","ECU",662013.382614951
1,27,2018,"EC08","ECU",662013.382614951
25,27,2019,"EC08","ECU",662013.382614951
9,27,2021,"EC08","ECU",662013.382614951
1,27,2022,"EC08","ECU",662013.382614951
9,27,2023,"EC08","ECU",662013.382614951
2,28,2014,"EC08","ECU",662013.382614951
1,28,2015,"EC08","ECU",662013.382614951
6,28,2016,"EC08","ECU",662013.382614951
1,28,2017,"EC08","ECU",662013.382614951
8,28,2019,"EC08","ECU",662013.382614951
8,28,2021,"EC08","ECU",662013.382614951
9,28,2023,"EC08","ECU",662013.382614951
1,29,2014,"EC08","ECU",662013.382614951
4,29,2015,"EC08","ECU",662013.382614951
4,29,2016,"EC08","ECU",662013.382614951
3,29,2017,"EC08","ECU",662013.382614951
2,29,2018,"EC08","ECU",662013.382614951
26,29,2019,"EC08","ECU",662013.382614951
7,29,2021,"EC08","ECU",662013.382614951
1,29,2022,"EC08","ECU",662013.382614951
8,29,2023,"EC08","ECU",662013.382614951
3,30,2014,"EC08","ECU",662013.382614951
3,30,2016,"EC08","ECU",662013.382614951
3,30,2017,"EC08","ECU",662013.382614951
11,30,2019,"EC08","ECU",662013.382614951
1,30,2020,"EC08","ECU",662013.382614951
6,30,2021,"EC08","ECU",662013.382614951
4,30,2023,"EC08","ECU",662013.382614951
1,31,2014,"EC08","ECU",662013.382614951
7,31,2015,"EC08","ECU",662013.382614951
3,31,2016,"EC08","ECU",662013.382614951
1,31,2017,"EC08","ECU",662013.382614951
2,31,2018,"EC08","ECU",662013.382614951
19,31,2019,"EC08","ECU",662013.382614951
9,31,2021,"EC08","ECU",662013.382614951
4,31,2023,"EC08","ECU",662013.382614951
3,32,2015,"EC08","ECU",662013.382614951
1,32,2016,"EC08","ECU",662013.382614951
1,32,2018,"EC08","ECU",662013.382614951
8,32,2019,"EC08","ECU",662013.382614951
7,32,2021,"EC08","ECU",662013.382614951
2,32,2022,"EC08","ECU",662013.382614951
6,32,2023,"EC08","ECU",662013.382614951
4,33,2014,"EC08","ECU",662013.382614951
5,33,2015,"EC08","ECU",662013.382614951
2,33,2016,"EC08","ECU",662013.382614951
1,33,2017,"EC08","ECU",662013.382614951
6,33,2019,"EC08","ECU",662013.382614951
1,33,2020,"EC08","ECU",662013.382614951
3,33,2021,"EC08","ECU",662013.382614951
1,33,2022,"EC08","ECU",662013.382614951
2,33,2023,"EC08","ECU",662013.382614951
2,34,2014,"EC08","ECU",662013.382614951
1,34,2015,"EC08","ECU",662013.382614951
2,34,2017,"EC08","ECU",662013.382614951
2,34,2018,"EC08","ECU",662013.382614951
9,34,2019,"EC08","ECU",662013.382614951
2,34,2021,"EC08","ECU",662013.382614951
1,35,2014,"EC08","ECU",662013.382614951
2,35,2015,"EC08","ECU",662013.382614951
2,35,2017,"EC08","ECU",662013.382614951
11,35,2019,"EC08","ECU",662013.382614951
2,36,2014,"EC08","ECU",662013.382614951
5,36,2015,"EC08","ECU",662013.382614951
2,36,2016,"EC08","ECU",662013.382614951
2,36,2017,"EC08","ECU",662013.382614951
13,36,2019,"EC08","ECU",662013.382614951
1,36,2021,"EC08","ECU",662013.382614951
1,37,2014,"EC08","ECU",662013.382614951
5,37,2015,"EC08","ECU",662013.382614951
4,37,2016,"EC08","ECU",662013.382614951
9,37,2019,"EC08","ECU",662013.382614951
2,37,2021,"EC08","ECU",662013.382614951
2,38,2015,"EC08","ECU",662013.382614951
1,38,2016,"EC08","ECU",662013.382614951
1,38,2017,"EC08","ECU",662013.382614951
1,38,2018,"EC08","ECU",662013.382614951
9,38,2019,"EC08","ECU",662013.382614951
1,38,2022,"EC08","ECU",662013.382614951
1,39,2014,"EC08","ECU",662013.382614951
1,39,2015,"EC08","ECU",662013.382614951
2,39,2016,"EC08","ECU",662013.382614951
5,39,2017,"EC08","ECU",662013.382614951
6,39,2019,"EC08","ECU",662013.382614951
1,39,2020,"EC08","ECU",662013.382614951
2,39,2021,"EC08","ECU",662013.382614951
4,40,2014,"EC08","ECU",662013.382614951
3,40,2016,"EC08","ECU",662013.382614951
4,40,2019,"EC08","ECU",662013.382614951
1,40,2021,"EC08","ECU",662013.382614951
1,41,2014,"EC08","ECU",662013.382614951
2,41,2015,"EC08","ECU",662013.382614951
1,41,2016,"EC08","ECU",662013.382614951
4,41,2019,"EC08","ECU",662013.382614951
1,41,2020,"EC08","ECU",662013.382614951
1,41,2021,"EC08","ECU",662013.382614951
1,42,2015,"EC08","ECU",662013.382614951
2,42,2019,"EC08","ECU",662013.382614951
1,42,2020,"EC08","ECU",662013.382614951
2,43,2014,"EC08","ECU",662013.382614951
1,43,2015,"EC08","ECU",662013.382614951
1,43,2017,"EC08","ECU",662013.382614951
2,43,2019,"EC08","ECU",662013.382614951
3,43,2020,"EC08","ECU",662013.382614951
2,43,2021,"EC08","ECU",662013.382614951
1,44,2014,"EC08","ECU",662013.382614951
3,44,2019,"EC08","ECU",662013.382614951
1,44,2020,"EC08","ECU",662013.382614951
5,44,2021,"EC08","ECU",662013.382614951
3,45,2014,"EC08","ECU",662013.382614951
2,45,2019,"EC08","ECU",662013.382614951
2,45,2020,"EC08","ECU",662013.382614951
3,45,2021,"EC08","ECU",662013.382614951
2,46,2014,"EC08","ECU",662013.382614951
2,46,2016,"EC08","ECU",662013.382614951
2,46,2017,"EC08","ECU",662013.382614951
3,46,2019,"EC08","ECU",662013.382614951
4,46,2021,"EC08","ECU",662013.382614951
3,47,2017,"EC08","ECU",662013.382614951
1,47,2019,"EC08","ECU",662013.382614951
4,47,2020,"EC08","ECU",662013.382614951
1,47,2021,"EC08","ECU",662013.382614951
3,48,2014,"EC08","ECU",662013.382614951
1,48,2015,"EC08","ECU",662013.382614951
2,48,2017,"EC08","ECU",662013.382614951
4,48,2019,"EC08","ECU",662013.382614951
18,48,2020,"EC08","ECU",662013.382614951
1,48,2021,"EC08","ECU",662013.382614951
1,48,2022,"EC08","ECU",662013.382614951
3,49,2014,"EC08","ECU",662013.382614951
4,49,2017,"EC08","ECU",662013.382614951
10,49,2019,"EC08","ECU",662013.382614951
1,49,2020,"EC08","ECU",662013.382614951
1,49,2021,"EC08","ECU",662013.382614951
1,49,2022,"EC08","ECU",662013.382614951
4,50,2014,"EC08","ECU",662013.382614951
1,50,2017,"EC08","ECU",662013.382614951
9,50,2019,"EC08","ECU",662013.382614951
3,50,2021,"EC08","ECU",662013.382614951
1,50,2022,"EC08","ECU",662013.382614951
5,51,2014,"EC08","ECU",662013.382614951
1,51,2016,"EC08","ECU",662013.382614951
2,51,2017,"EC08","ECU",662013.382614951
1,51,2018,"EC08","ECU",662013.382614951
7,51,2019,"EC08","ECU",662013.382614951
3,52,2014,"EC08","ECU",662013.382614951
1,52,2015,"EC08","ECU",662013.382614951
1,52,2016,"EC08","ECU",662013.382614951
1,52,2017,"EC08","ECU",662013.382614951
2,52,2019,"EC08","ECU",662013.382614951
2,52,2020,"EC08","ECU",662013.382614951
1,52,2021,"EC08","ECU",662013.382614951
2,52,2022,"EC08","ECU",662013.382614951
4,53,2014,"EC08","ECU",662013.382614951
1,1,2017,"EC03","ECU",247627.203222734
1,5,2017,"EC03","ECU",247627.203222734
1,7,2016,"EC03","ECU",247627.203222734
1,9,2016,"EC03","ECU",247627.203222734
1,10,2016,"EC03","ECU",247627.203222734
1,10,2022,"EC03","ECU",247627.203222734
1,18,2020,"EC03","ECU",247627.203222734
1,20,2017,"EC03","ECU",247627.203222734
2,22,2015,"EC03","ECU",247627.203222734
1,24,2015,"EC03","ECU",247627.203222734
1,25,2014,"EC03","ECU",247627.203222734
2,26,2015,"EC03","ECU",247627.203222734
2,29,2015,"EC03","ECU",247627.203222734
1,30,2014,"EC03","ECU",247627.203222734
1,31,2020,"EC03","ECU",247627.203222734
1,32,2017,"EC03","ECU",247627.203222734
1,32,2020,"EC03","ECU",247627.203222734
1,35,2019,"EC03","ECU",247627.203222734
1,35,2021,"EC03","ECU",247627.203222734
1,46,2014,"EC03","ECU",247627.203222734
1,50,2021,"EC03","ECU",247627.203222734
8,3,2020,"EC12","ECU",949814.192095817
1,4,2016,"EC12","ECU",949814.192095817
5,4,2020,"EC12","ECU",949814.192095817
1,5,2016,"EC12","ECU",949814.192095817
9,6,2020,"EC12","ECU",949814.192095817
1,6,2021,"EC12","ECU",949814.192095817
1,6,2023,"EC12","ECU",949814.192095817
1,7,2021,"EC12","ECU",949814.192095817
1,8,2016,"EC12","ECU",949814.192095817
1,8,2017,"EC12","ECU",949814.192095817
2,8,2020,"EC12","ECU",949814.192095817
1,9,2014,"EC12","ECU",949814.192095817
1,9,2015,"EC12","ECU",949814.192095817
8,9,2020,"EC12","ECU",949814.192095817
1,10,2017,"EC12","ECU",949814.192095817
22,10,2020,"EC12","ECU",949814.192095817
3,11,2015,"EC12","ECU",949814.192095817
1,11,2023,"EC12","ECU",949814.192095817
1,12,2014,"EC12","ECU",949814.192095817
1,12,2015,"EC12","ECU",949814.192095817
16,12,2020,"EC12","ECU",949814.192095817
6,13,2020,"EC12","ECU",949814.192095817
2,14,2015,"EC12","ECU",949814.192095817
1,14,2019,"EC12","ECU",949814.192095817
2,14,2020,"EC12","ECU",949814.192095817
1,14,2022,"EC12","ECU",949814.192095817
1,14,2023,"EC12","ECU",949814.192095817
2,15,2015,"EC12","ECU",949814.192095817
1,15,2019,"EC12","ECU",949814.192095817
3,15,2020,"EC12","ECU",949814.192095817
1,16,2014,"EC12","ECU",949814.192095817
5,16,2015,"EC12","ECU",949814.192095817
2,16,2020,"EC12","ECU",949814.192095817
3,17,2014,"EC12","ECU",949814.192095817
3,17,2015,"EC12","ECU",949814.192095817
1,17,2020,"EC12","ECU",949814.192095817
1,18,2014,"EC12","ECU",949814.192095817
2,18,2015,"EC12","ECU",949814.192095817
1,18,2020,"EC12","ECU",949814.192095817
4,18,2023,"EC12","ECU",949814.192095817
6,19,2014,"EC12","ECU",949814.192095817
3,19,2015,"EC12","ECU",949814.192095817
4,20,2015,"EC12","ECU",949814.192095817
1,20,2017,"EC12","ECU",949814.192095817
2,20,2023,"EC12","ECU",949814.192095817
1,21,2023,"EC12","ECU",949814.192095817
1,22,2014,"EC12","ECU",949814.192095817
2,22,2015,"EC12","ECU",949814.192095817
2,22,2023,"EC12","ECU",949814.192095817
3,23,2015,"EC12","ECU",949814.192095817
5,23,2023,"EC12","ECU",949814.192095817
1,24,2015,"EC12","ECU",949814.192095817
1,24,2020,"EC12","ECU",949814.192095817
3,24,2023,"EC12","ECU",949814.192095817
1,25,2020,"EC12","ECU",949814.192095817
1,25,2023,"EC12","ECU",949814.192095817
1,28,2015,"EC12","ECU",949814.192095817
1,29,2014,"EC12","ECU",949814.192095817
1,29,2015,"EC12","ECU",949814.192095817
1,29,2023,"EC12","ECU",949814.192095817
2,30,2020,"EC12","ECU",949814.192095817
1,30,2021,"EC12","ECU",949814.192095817
1,31,2014,"EC12","ECU",949814.192095817
2,31,2023,"EC12","ECU",949814.192095817
1,32,2022,"EC12","ECU",949814.192095817
3,33,2023,"EC12","ECU",949814.192095817
1,34,2015,"EC12","ECU",949814.192095817
1,34,2021,"EC12","ECU",949814.192095817
1,35,2022,"EC12","ECU",949814.192095817
1,37,2015,"EC12","ECU",949814.192095817
2,37,2019,"EC12","ECU",949814.192095817
